,Unnamed: 0,I,J,CELLACTIVE_x,X,Y,Conc,CELLACTIVE_y,_count,_sum,_mean,_median,_min,_max,_range,Comparison_Output,Conc-_sum_PercentDiff,Conc-_mean_PercentDiff,Conc-_median_PercentDiff,Conc-_min_PercentDiff,Conc-_max_PercentDiff
542832,542832,467,409,1,568952.5,146447.5,315.1000061,1,4,1282.600006,320.6500015,320.8000031,311.1000061,329.8999939,18.79998779,FALSE,121.11%,1.75%,1.79%,1.28%,4.59%
537011,537011,462,408,1,568937.5,146522.5,245.6000061,1,4,999.9000092,249.9750023,250.1000061,232.3000031,267.3999939,35.09999084,FALSE,121.12%,1.77%,1.82%,5.57%,8.50%
502074,502074,432,391,1,568682.5,146972.5,271.7999878,1,4,1106.600006,276.6500015,276.75,263.2000122,289.8999939,26.69998169,FALSE,121.13%,1.77%,1.80%,3.21%,6.44%
546307,546307,470,392,1,568697.5,146402.5,802.5999756,1,4,3267.800049,816.9500122,816.5,768.4000244,866.4000244,98,FALSE,121.13%,1.77%,1.72%,4.35%,7.65%
534637,534637,460,362,1,568247.5,146552.5,199.5,1,4,812.2999878,203.0749969,203.1999969,194,211.8999939,17.8999939,FALSE,121.13%,1.78%,1.84%,2.80%,6.03%
531144,531144,457,361,1,568232.5,146597.5,186.6999969,1,4,760.1999969,190.0499992,190.0999985,180.6000061,199.3999939,18.79998779,FALSE,121.13%,1.78%,1.80%,3.32%,6.58%
536983,536983,462,380,1,568517.5,146522.5,331.2000122,1,4,1348.600006,337.1500015,336.75,322.7000122,352.3999939,29.69998169,FALSE,121.13%,1.78%,1.66%,2.60%,6.20%
516043,516043,444,392,1,568697.5,146792.5,230.3000031,1,4,937.8000031,234.4500008,234.0500031,190.1999969,279.5,89.30000305,FALSE,121.14%,1.79%,1.62%,19.07%,19.30%
541668,541668,466,409,1,568952.5,146462.5,301,1,4,1225.700012,306.4250031,306.5500031,294.8999939,317.7000122,22.80001831,FALSE,121.14%,1.79%,1.83%,2.05%,5.40%
499741,499741,430,386,1,568607.5,147002.5,268.7999878,1,4,1094.599976,273.6499939,273.6499939,261.2999878,286,24.70001221,FALSE,121.14%,1.79%,1.79%,2.83%,6.20%
549801,549801,473,394,1,568727.5,146357.5,538.0999756,1,4,2191.299927,547.8249817,547.5999756,526.5,569.5999756,43.09997559,FALSE,121.14%,1.79%,1.75%,2.18%,5.69%
552121,552121,475,386,1,568607.5,146327.5,241.6000061,1,4,983.9000092,245.9750023,246.4500046,233.3999939,257.6000061,24.20001221,FALSE,121.14%,1.79%,1.99%,3.45%,6.41%
516086,516086,444,435,1,569342.5,146792.5,590.0999756,1,4,2403.200012,600.8000031,600.6499939,564.5,637.4000244,72.90002441,FALSE,121.14%,1.80%,1.77%,4.43%,7.71%
533518,533518,459,407,1,568922.5,146567.5,179.1000061,1,4,729.4000092,182.3500023,182.4500046,161.3999939,203.1000061,41.70001221,FALSE,121.14%,1.80%,1.85%,10.40%,12.56%
540504,540504,465,409,1,568952.5,146477.5,280.2999878,1,4,1141.699982,285.4249954,285.5499878,271.8999939,298.7000122,26.80001831,FALSE,121.15%,1.81%,1.86%,3.04%,6.36%
538173,538173,463,406,1,568907.5,146507.5,403.7999878,1,4,1644.800018,411.2000046,411.25,394.7000122,427.6000061,32.8999939,FALSE,121.16%,1.82%,1.83%,2.28%,5.73%
534678,534678,460,403,1,568862.5,146552.5,563.2999878,1,4,2294.5,573.625,573.5499878,545.4000244,602,56.59997559,FALSE,121.16%,1.82%,1.80%,3.23%,6.64%
536966,536966,462,363,1,568262.5,146522.5,193,1,4,786.1999817,196.5499954,196.6999969,187.3999939,205.3999939,18,FALSE,121.16%,1.82%,1.90%,2.94%,6.22%
552122,552122,475,387,1,568622.5,146327.5,257.6000061,1,4,1049.400009,262.3500023,262.3500061,252.8000031,271.8999939,19.09999084,FALSE,121.16%,1.83%,1.83%,1.88%,5.40%
541651,541651,466,392,1,568697.5,146462.5,8174.200195,1,4,33305.69971,8326.424927,8409.149902,7394.100098,9093.299805,1699.199707,FALSE,121.17%,1.85%,2.83%,10.02%,10.65%
507899,507899,437,396,1,568757.5,146897.5,147.5,1,4,600.9999847,150.2499962,150.4499969,132.3999939,167.6999969,35.30000305,FALSE,121.18%,1.85%,1.98%,10.79%,12.82%
534676,534676,460,401,1,568832.5,146552.5,827.2000122,1,4,3370.899963,842.7249908,842.75,807.0999756,878.2999878,71.20001221,FALSE,121.18%,1.86%,1.86%,2.46%,5.99%
534677,534677,460,402,1,568847.5,146552.5,685.5,1,4,2793.599976,698.3999939,698.2999878,666.5,730.5,64,FALSE,121.19%,1.86%,1.85%,2.81%,6.36%
550966,550966,474,395,1,568742.5,146342.5,483.2000122,1,4,1969.200012,492.3000031,492.1500092,475.2999878,509.6000061,34.30001831,FALSE,121.19%,1.87%,1.84%,1.65%,5.32%
500908,500908,431,389,1,568652.5,146987.5,278.7999878,1,4,1136.399994,284.0999985,284.1999969,271.1000061,296.8999939,25.79998779,FALSE,121.20%,1.88%,1.92%,2.80%,6.29%
535843,535843,461,404,1,568877.5,146537.5,504.6000061,1,4,2056.800018,514.2000046,514.1500092,490.2000122,538.2999878,48.09997559,FALSE,121.20%,1.88%,1.87%,2.90%,6.46%
537008,537008,462,405,1,568892.5,146522.5,451,1,4,1838.400024,459.6000061,459.6000061,439.5,479.7000122,40.20001221,FALSE,121.20%,1.89%,1.89%,2.58%,6.17%
539340,539340,464,409,1,568952.5,146492.5,252.6000061,1,4,1029.699997,257.4249992,257.5500031,241.8000031,272.7999878,30.99998474,FALSE,121.20%,1.89%,1.94%,4.37%,7.69%
503239,503239,433,392,1,568697.5,146957.5,242.6000061,1,4,989.0000153,247.2500038,247.4000015,232.6000061,261.6000061,29,FALSE,121.21%,1.90%,1.96%,4.21%,7.54%
547472,547472,471,393,1,568712.5,146387.5,719.5,1,4,2933.200012,733.3000031,733.1499939,697.9000244,769,71.09997559,FALSE,121.21%,1.90%,1.88%,3.05%,6.65%
535833,535833,461,394,1,568727.5,146537.5,9136,1,4,37245,9311.25,9302.100098,8918.5,9722.299805,803.7998047,FALSE,121.21%,1.90%,1.80%,2.41%,6.22%
530017,530017,456,398,1,568787.5,146612.5,979.9000244,1,4,3995.100037,998.7750092,989.8000183,941.5,1074,132.5,FALSE,121.21%,1.91%,1.01%,4.00%,9.16%
539337,539337,464,406,1,568907.5,146492.5,426.3999939,1,4,1738.5,434.625,434.6999969,419.7000122,449.3999939,29.69998169,FALSE,121.22%,1.91%,1.93%,1.58%,5.25%
552131,552131,475,396,1,568757.5,146327.5,432.2999878,1,4,1762.599976,440.6499939,440.5499878,427.2000122,454.2999878,27.09997559,FALSE,121.22%,1.91%,1.89%,1.19%,4.96%
532344,532344,458,397,1,568772.5,146582.5,1743.699951,1,4,7109.699829,1777.424957,1776.699951,1676.199951,1880.099976,203.9000244,FALSE,121.22%,1.92%,1.87%,3.95%,7.53%
553285,553285,476,386,1,568607.5,146312.5,189.6000061,1,4,773.1000061,193.2750015,193.3000031,179.6000061,206.8999939,27.29998779,FALSE,121.22%,1.92%,1.93%,5.42%,8.73%
533505,533505,459,394,1,568727.5,146567.5,7493.100098,1,4,30565.80029,7641.450073,7710.050049,6930.5,8215.200195,1284.700195,FALSE,121.25%,1.96%,2.85%,7.80%,9.19%
533491,533491,459,380,1,568517.5,146567.5,766.5,1,4,3126.899963,781.7249908,780,714.5999756,852.2999878,137.7000122,FALSE,121.25%,1.97%,1.75%,7.01%,10.60%
535842,535842,461,403,1,568862.5,146537.5,611.0999756,1,4,2493.200012,623.3000031,623.25,596.2999878,650.4000244,54.10003662,FALSE,121.26%,1.98%,1.97%,2.45%,6.23%
548637,548637,472,394,1,568727.5,146372.5,641.2999878,1,4,2616.5,654.125,654,627.2000122,681.2999878,54.09997559,FALSE,121.26%,1.98%,1.96%,2.22%,6.05%
531189,531189,457,406,1,568907.5,146597.5,140.6000061,1,4,573.7000122,143.4250031,142.7000046,123.8000031,164.5,40.69999695,FALSE,121.27%,1.99%,1.48%,12.71%,15.67%
504404,504404,434,393,1,568712.5,146942.5,214.8000031,1,4,876.5,219.125,219.3000031,203.3999939,234.5,31.1000061,FALSE,121.27%,1.99%,2.07%,5.45%,8.77%
535840,535840,461,401,1,568832.5,146537.5,877.5999756,1,4,3581.299927,895.3249817,895.4499817,862.5999756,927.7999878,65.20001221,FALSE,121.27%,2.00%,2.01%,1.72%,5.56%
535847,535847,461,408,1,568937.5,146537.5,203.6999969,1,4,831.2999878,207.8249969,207.9499969,188.3999939,227,38.6000061,FALSE,121.28%,2.00%,2.06%,7.80%,10.82%
506734,506734,436,395,1,568742.5,146912.5,166.6000061,1,4,680.0000153,170.0000038,170.2000046,152.6000061,187,34.3999939,FALSE,121.29%,2.02%,2.14%,8.77%,11.54%
553288,553288,476,389,1,568652.5,146312.5,243.3000031,1,4,993.0999908,248.2749977,248.25,236.8000031,259.7999878,22.99998474,FALSE,121.29%,2.02%,2.01%,2.71%,6.56%
549802,549802,473,395,1,568742.5,146357.5,569.2000122,1,4,2323.500061,580.8750153,580.8000183,559.5,602.4000244,42.90002441,FALSE,121.29%,2.03%,2.02%,1.72%,5.67%
535841,535841,461,402,1,568847.5,146537.5,735.2999878,1,4,3001.700012,750.4250031,750.3999939,720,780.9000244,60.90002441,FALSE,121.30%,2.04%,2.03%,2.10%,6.02%
537007,537007,462,404,1,568877.5,146522.5,542,1,4,2212.700012,553.1750031,553.2000122,530.5999756,575.7000122,45.10003662,FALSE,121.30%,2.04%,2.05%,2.13%,6.03%
532328,532328,458,381,1,568532.5,146582.5,1507.5,1,4,6154.599976,1538.649994,1537.200012,1359.5,1720.699951,361.1999512,FALSE,121.30%,2.05%,1.95%,10.32%,13.21%
538172,538172,463,405,1,568892.5,146507.5,479.7999878,1,4,1958.900024,489.7250061,489.75,471.2000122,508.2000122,37,FALSE,121.30%,2.05%,2.05%,1.81%,5.75%
543997,543997,468,410,1,568967.5,146432.5,279.8999939,1,4,1142.799988,285.6999969,285.8499908,276.2000122,294.8999939,18.69998169,FALSE,121.30%,2.05%,2.10%,1.33%,5.22%
505569,505569,435,394,1,568727.5,146927.5,189.1999969,1,4,772.4999847,193.1249962,193.2999954,176.5,209.3999939,32.8999939,FALSE,121.31%,2.05%,2.14%,6.95%,10.14%
531181,531181,457,398,1,568787.5,146597.5,1170.800049,1,4,4780.600098,1195.150024,1194.700012,1102.900024,1288.300049,185.4000244,FALSE,121.31%,2.06%,2.02%,5.97%,9.56%
538176,538176,463,409,1,568952.5,146507.5,217.8999939,1,4,889.7999878,222.4499969,222.5999985,204.8999939,239.6999969,34.80000305,FALSE,121.31%,2.07%,2.13%,6.15%,9.53%
550967,550967,474,396,1,568757.5,146342.5,503.6000061,1,4,2056.900024,514.2250061,514.1500092,497.3999939,531.2000122,33.80001831,FALSE,121.33%,2.09%,2.07%,1.24%,5.33%
542833,542833,467,410,1,568967.5,146447.5,266.7000122,1,4,1089.399994,272.3499985,272.5,260.8999939,283.5,22.6000061,FALSE,121.33%,2.10%,2.15%,2.20%,6.11%
533473,533473,459,362,1,568247.5,146567.5,182.1000061,1,4,743.9000092,185.9750023,186.1000061,175.8000031,195.8999939,20.09999084,FALSE,121.34%,2.11%,2.17%,3.52%,7.30%
529980,529980,456,361,1,568232.5,146612.5,168.1000061,1,4,686.8999939,171.7249985,171.75,161.8999939,181.5,19.6000061,FALSE,121.36%,2.13%,2.15%,3.76%,7.67%
537006,537006,462,403,1,568862.5,146522.5,648.7000122,1,4,2650.900024,662.7250061,662.75,637.4000244,688,50.59997559,FALSE,121.36%,2.14%,2.14%,1.76%,5.88%
526487,526487,453,360,1,568217.5,146657.5,156,1,4,637.5000153,159.3750038,159.4000015,151.1000061,167.6000061,16.5,FALSE,121.36%,2.14%,2.16%,3.19%,7.17%
537004,537004,462,401,1,568832.5,146522.5,911,1,4,3724,931,931.1000061,901.7999878,960,58.20001221,FALSE,121.38%,2.17%,2.18%,1.02%,5.24%
538131,538131,463,364,1,568277.5,146507.5,170,1,4,695,173.75,173.9000015,163.3999939,183.8000031,20.40000916,FALSE,121.39%,2.18%,2.27%,3.96%,7.80%
539336,539336,464,405,1,568892.5,146492.5,499.7000122,1,4,2042.900055,510.7250137,510.8000183,494.1000061,527.2000122,33.1000061,FALSE,121.39%,2.18%,2.20%,1.13%,5.36%
500904,500904,431,385,1,568592.5,146987.5,194.3000031,1,4,794.4000092,198.6000023,198.2000046,188,210,22,FALSE,121.39%,2.19%,1.99%,3.30%,7.77%
538171,538171,463,404,1,568877.5,146507.5,569.7000122,1,4,2329.299988,582.3249969,582.3999939,561.5999756,602.9000244,41.30004883,FALSE,121.39%,2.19%,2.20%,1.43%,5.66%
502073,502073,432,390,1,568667.5,146972.5,245.5,1,4,1003.800018,250.9500046,251.1000061,236.5,265.1000061,28.6000061,FALSE,121.40%,2.20%,2.26%,3.73%,7.68%
537005,537005,462,402,1,568847.5,146522.5,772.5,1,4,3158.699951,789.6749878,789.7999878,761.5999756,817.5,55.90002441,FALSE,121.40%,2.20%,2.21%,1.42%,5.66%
532345,532345,458,398,1,568787.5,146582.5,1362.099976,1,4,5569.699951,1392.424988,1392,1300.599976,1485.099976,184.5,FALSE,121.40%,2.20%,2.17%,4.62%,8.64%
548638,548638,472,395,1,568742.5,146372.5,676.2999878,1,4,2765.599976,691.3999939,691.2999878,665.7000122,717.2999878,51.59997559,FALSE,121.40%,2.21%,2.19%,1.58%,5.88%
541669,541669,466,410,1,568967.5,146462.5,247.1000061,1,4,1010.5,252.625,252.8000031,239.1000061,265.7999878,26.69998169,FALSE,121.41%,2.21%,2.28%,3.29%,7.29%
547473,547473,471,394,1,568727.5,146387.5,770.4000244,1,4,3150.600037,787.6500092,787.6500244,755.5,819.7999878,64.29998779,FALSE,121.41%,2.21%,2.21%,1.95%,6.21%
539323,539323,464,392,1,568697.5,146492.5,22949.19922,1,4,93866.90039,23466.7251,23392.84961,22439.30078,24641.90039,2202.599609,FALSE,121.42%,2.23%,1.91%,2.25%,7.11%
555606,555606,478,379,1,568502.5,146282.5,131.8999939,1,4,539.5,134.875,129.1999969,123.8000031,157.3000031,33.5,FALSE,121.42%,2.23%,2.07%,6.34%,17.57%
529999,529999,456,380,1,568517.5,146612.5,2915.100098,1,4,11924.2002,2981.050049,2982.200073,2407.5,3552.300049,1144.800049,FALSE,121.42%,2.24%,2.28%,19.07%,19.70%
549803,549803,473,396,1,568757.5,146357.5,592.5,1,4,2423.900024,605.9750061,605.9500122,585.7000122,626.2999878,40.59997559,FALSE,121.43%,2.25%,2.24%,1.15%,5.55%
535802,535802,461,363,1,568262.5,146537.5,175.5,1,4,718.0000153,179.5000038,179.6500015,169.1000061,189.6000061,20.5,FALSE,121.43%,2.25%,2.34%,3.71%,7.72%
500907,500907,431,388,1,568637.5,146987.5,255.8999939,1,4,1047,261.75,261.8000031,248.3999939,275,26.6000061,FALSE,121.44%,2.26%,2.28%,2.97%,7.20%
527670,527670,454,379,1,568502.5,146642.5,5365.5,1,4,21955,5488.75,5438.699951,4643.399902,6434.200195,1790.800293,FALSE,121.44%,2.27%,1.36%,14.43%,18.11%
538170,538170,463,403,1,568862.5,146507.5,674.4000244,1,4,2760.5,690.125,690.2000122,667.2999878,712.7999878,45.5,FALSE,121.46%,2.30%,2.32%,1.06%,5.54%
539296,539296,464,365,1,568292.5,146492.5,147.1000061,1,4,602.3000031,150.5750008,150.75,139.1999969,161.6000061,22.40000916,FALSE,121.48%,2.33%,2.45%,5.52%,9.39%
546308,546308,470,393,1,568712.5,146402.5,881.4000244,1,4,3609.700012,902.4250031,902.7000122,859.5,944.7999878,85.29998779,FALSE,121.50%,2.36%,2.39%,2.52%,6.94%
547474,547474,471,395,1,568742.5,146387.5,809.7000122,1,4,3317,829.25,828.8500061,797,862.2999878,65.29998779,FALSE,121.52%,2.39%,2.34%,1.58%,6.29%
553286,553286,476,387,1,568622.5,146312.5,211.1000061,1,4,864.8000031,216.2000008,216.3000031,205.1999969,227,21.80000305,FALSE,121.52%,2.39%,2.43%,2.83%,7.26%
540505,540505,465,410,1,568967.5,146477.5,220.8000031,1,4,904.6000061,226.1500015,226.3000031,210.6000061,241.3999939,30.79998779,FALSE,121.52%,2.39%,2.46%,4.73%,8.91%
517248,517248,445,433,1,569312.5,146777.5,952.7999878,1,4,3903.700012,975.9250031,973.75,938.5,1017.700012,79.20001221,FALSE,121.52%,2.40%,2.17%,1.51%,6.59%
533509,533509,459,398,1,568787.5,146567.5,1529.300049,1,4,6266.900024,1566.725006,1566.200012,1476.699951,1657.800049,181.1000977,FALSE,121.54%,2.42%,2.38%,3.50%,8.06%
553287,553287,476,388,1,568637.5,146312.5,225.8000031,1,4,925.4000092,231.3500023,231.3000031,221,241.8000031,20.80000305,FALSE,121.54%,2.43%,2.41%,2.15%,6.84%
554450,554450,477,387,1,568622.5,146297.5,165.3000031,1,4,677.5,169.375,169.4000015,158.8000031,179.8999939,21.09999084,FALSE,121.55%,2.44%,2.45%,4.01%,8.46%
546309,546309,470,394,1,568727.5,146402.5,929.2999878,1,4,3809.099976,952.2749939,952.0499878,914.4000244,990.5999756,76.19995117,FALSE,121.55%,2.44%,2.42%,1.62%,6.39%
548639,548639,472,396,1,568757.5,146372.5,701.7999878,1,4,2876.999939,719.2499847,719.1999817,694.5,744.0999756,49.59997559,FALSE,121.56%,2.46%,2.45%,1.05%,5.85%
517249,517249,445,434,1,569327.5,146777.5,790.2999878,1,4,3240.099976,810.0249939,809.8999939,777.2000122,843.0999756,65.89996338,FALSE,121.57%,2.47%,2.45%,1.67%,6.47%
537012,537012,462,409,1,568952.5,146522.5,176.8999939,1,4,725.2999878,181.3249969,181.4499969,162,200.3999939,38.3999939,FALSE,121.57%,2.47%,2.54%,8.79%,12.46%
503238,503238,433,391,1,568682.5,146957.5,212.1000061,1,4,869.7000122,217.4250031,217.6000061,201.6000061,232.8999939,31.29998779,FALSE,121.58%,2.48%,2.56%,5.08%,9.35%
545162,545162,469,411,1,568982.5,146417.5,243.1000061,1,4,996.9000244,249.2250061,249.3500061,239.5,258.7000122,19.20001221,FALSE,121.58%,2.49%,2.54%,1.49%,6.22%
555615,555615,478,388,1,568637.5,146282.5,142.6000061,1,4,584.8000031,146.2000008,146.1500015,139,153.5,14.5,FALSE,121.58%,2.49%,2.46%,2.56%,7.36%
528816,528816,455,361,1,568232.5,146627.5,149.6999969,1,4,614.2999878,153.5749969,153.5999985,143.6999969,163.3999939,19.69999695,FALSE,121.62%,2.56%,2.57%,4.09%,8.75%
517251,517251,445,436,1,569357.5,146777.5,513.7999878,1,4,2108.399994,527.0999985,527.0499878,502.3999939,551.9000244,49.50003052,FALSE,121.62%,2.56%,2.55%,2.24%,7.15%
555617,555617,478,390,1,568667.5,146282.5,165.8000031,1,4,680.3999939,170.0999985,169.8499985,157.1999969,183.5,26.30000305,FALSE,121.63%,2.56%,2.41%,5.33%,10.13%
532309,532309,458,362,1,568247.5,146582.5,162.6999969,1,4,667.6999969,166.9249992,167,156,177.6999969,21.69999695,FALSE,121.63%,2.56%,2.61%,4.20%,8.81%
543998,543998,468,411,1,568982.5,146432.5,230.1999969,1,4,945.0000153,236.2500038,236.4000015,224.6000061,247.6000061,23,FALSE,121.65%,2.59%,2.66%,2.46%,7.28%
534683,534683,460,408,1,568937.5,146552.5,156,1,4,640.5,160.125,160.0500031,139.6999969,180.6999969,41,FALSE,121.66%,2.61%,2.56%,11.02%,14.67%
525323,525323,452,360,1,568217.5,146672.5,142,1,4,583.1000061,145.7750015,145.8000031,137.6999969,153.8000031,16.1000061,FALSE,121.67%,2.62%,2.64%,3.07%,7.98%
535819,535819,461,380,1,568517.5,146537.5,409.6000061,1,4,1682.400024,420.6000061,419.6000061,395,448.2000122,53.20001221,FALSE,121.68%,2.65%,2.41%,3.63%,9.00%
531178,531178,457,395,1,568742.5,146597.5,3088.100098,1,4,12684.80005,3171.200012,3167.550049,2806,3543.699951,737.6999512,FALSE,121.69%,2.66%,2.54%,9.57%,13.74%
500906,500906,431,387,1,568622.5,146987.5,233.5,1,4,959.1999969,239.7999992,239.8499985,226.1999969,253.3000031,27.1000061,FALSE,121.69%,2.66%,2.68%,3.18%,8.13%
539341,539341,464,410,1,568967.5,146492.5,187.8000031,1,4,771.5,192.875,193,175.3000031,210.1999969,34.8999939,FALSE,121.69%,2.67%,2.73%,6.89%,11.26%
534673,534673,460,398,1,568787.5,146552.5,1668,1,4,6853.500122,1713.375031,1712.900024,1625.300049,1802.400024,177.0999756,FALSE,121.70%,2.68%,2.66%,2.59%,7.75%
516080,516080,444,429,1,569252.5,146792.5,2935.899902,1,4,12064.80005,3016.200012,3009.199951,2582.800049,3463.600098,880.8000488,FALSE,121.71%,2.70%,2.47%,12.80%,16.49%
517208,517208,445,393,1,568712.5,146777.5,202.8000031,1,4,833.5,208.375,207.8000031,162.3999939,255.5,93.1000061,FALSE,121.72%,2.71%,2.44%,22.12%,23.00%
534657,534657,460,382,1,568547.5,146552.5,822.5999756,1,4,3381.099976,845.2749939,843.6999817,762.2999878,931.4000244,169.1000366,FALSE,121.73%,2.72%,2.53%,7.61%,12.41%
534655,534655,460,380,1,568517.5,146552.5,550.5999756,1,4,2263.200012,565.8000031,564,520.2999878,614.9000244,94.60003662,FALSE,121.73%,2.72%,2.40%,5.66%,11.03%
528835,528835,455,380,1,568517.5,146627.5,4793.899902,1,4,19709.09961,4927.274902,4872.399902,4327.299805,5637,1309.700195,FALSE,121.74%,2.74%,1.62%,10.23%,16.17%
541649,541649,466,390,1,568667.5,146462.5,2676,1,4,11002.30005,2750.575012,2709.5,1956.199951,3627.100098,1670.900146,FALSE,121.74%,2.75%,1.24%,31.08%,30.18%
532342,532342,458,395,1,568742.5,146582.5,3926.100098,1,4,16142.30005,4035.575012,4031.199951,3648.800049,4431.100098,782.3000488,FALSE,121.75%,2.75%,2.64%,7.32%,12.09%
533510,533510,459,399,1,568802.5,146567.5,1171.599976,1,4,4817.5,1204.375,1204.149963,1122.400024,1286.800049,164.4000244,FALSE,121.75%,2.76%,2.74%,4.29%,9.37%
542834,542834,467,411,1,568982.5,146447.5,211.3000031,1,4,868.9000092,217.2250023,217.4000015,203.5,230.6000061,27.1000061,FALSE,121.76%,2.77%,2.85%,3.76%,8.74%
504403,504403,434,392,1,568697.5,146942.5,179.8999939,1,4,739.8999786,184.9749947,185.1499939,167.8999939,201.6999969,33.80000305,FALSE,121.77%,2.78%,2.88%,6.90%,11.43%
502072,502072,432,389,1,568652.5,146972.5,218.6999969,1,4,899.5,224.875,225,209.8000031,239.6999969,29.8999939,FALSE,121.77%,2.78%,2.84%,4.15%,9.16%
534638,534638,460,363,1,568262.5,146552.5,155.6999969,1,4,640.5,160.125,160.25,148.6000061,171.3999939,22.79998779,FALSE,121.78%,2.80%,2.88%,4.67%,9.60%
554452,554452,477,389,1,568652.5,146297.5,193.3999939,1,4,795.5999908,198.8999977,198.6999969,188.1999969,210,21.80000305,FALSE,121.78%,2.80%,2.70%,2.73%,8.23%
533493,533493,459,382,1,568547.5,146567.5,1305.5,1,4,5370.599976,1342.649994,1340.799988,1159,1530,371,FALSE,121.78%,2.81%,2.67%,11.89%,15.83%
538151,538151,463,384,1,568577.5,146507.5,365.2999878,1,4,1502.999969,375.7499924,374.2999878,343.2999878,411.1000061,67.80001831,FALSE,121.79%,2.82%,2.43%,6.21%,11.80%
543978,543978,468,391,1,568682.5,146432.5,1282.300049,1,4,5276.5,1319.125,1315.450012,1150.099976,1495.5,345.4000244,FALSE,121.80%,2.83%,2.55%,10.87%,15.35%
517250,517250,445,435,1,569342.5,146777.5,640,1,4,2633.700012,658.4250031,658.2999878,628.2000122,688.9000244,60.70001221,FALSE,121.80%,2.84%,2.82%,1.86%,7.36%
536967,536967,462,364,1,568277.5,146522.5,149.3000031,1,4,614.3999939,153.5999985,153.75,141.8999939,165,23.1000061,FALSE,121.80%,2.84%,2.94%,5.08%,9.99%
533494,533494,459,383,1,568562.5,146567.5,1807.400024,1,4,7438.300171,1859.575043,1835.850037,1628.800049,2137.800049,509,FALSE,121.81%,2.85%,1.56%,10.40%,16.75%
527665,527665,454,374,1,568427.5,146642.5,376.2000122,1,4,1548.300018,387.0750046,381.2000122,351.1000061,434.7999878,83.69998169,FALSE,121.81%,2.85%,1.32%,6.90%,14.45%
532341,532341,458,394,1,568727.5,146582.5,5811,1,4,23918.6001,5979.650024,5970.5,5253.600098,6724,1470.399902,FALSE,121.82%,2.86%,2.71%,10.08%,14.57%
554451,554451,477,388,1,568637.5,146297.5,179.8000031,1,4,740.3000031,185.0750008,185,175.6999969,194.6000061,18.90000916,FALSE,121.83%,2.89%,2.85%,2.31%,7.91%
534674,534674,460,399,1,568802.5,146552.5,1298.599976,1,4,5351.599976,1337.899994,1337.599976,1259.800049,1416.599976,156.7999268,FALSE,121.89%,2.98%,2.96%,3.03%,8.69%
517246,517246,445,431,1,569282.5,146777.5,1596.800049,1,4,6580.899902,1645.224976,1645.25,1566.699951,1723.699951,157,FALSE,121.89%,2.99%,2.99%,1.90%,7.64%
532327,532327,458,380,1,568517.5,146582.5,1076.400024,1,4,4436.300049,1109.075012,1099.650024,969.0999756,1267.900024,298.8000488,FALSE,121.90%,2.99%,2.14%,10.49%,16.34%
540461,540461,465,366,1,568307.5,146477.5,128.1999969,1,4,528.3999939,132.0999985,131.0499954,123.8000031,142.5,18.69999695,FALSE,121.90%,3.00%,2.20%,3.49%,10.57%
500905,500905,431,386,1,568607.5,146987.5,211.8000031,1,4,873.1000061,218.2750015,218.2000046,204.8000031,231.8999939,27.09999084,FALSE,121.91%,3.01%,2.98%,3.36%,9.06%
505568,505568,435,393,1,568712.5,146927.5,150.1000061,1,4,618.8000031,154.7000008,154.9000015,136.5,172.5,36,FALSE,121.91%,3.02%,3.15%,9.49%,13.89%
535837,535837,461,398,1,568787.5,146537.5,1770.199951,1,4,7298.899902,1824.724976,1824.399963,1740.699951,1909.400024,168.7000732,FALSE,121.92%,3.03%,3.02%,1.68%,7.57%
518373,518373,446,394,1,568727.5,146762.5,171.8999939,1,4,708.9999847,177.2499962,176.6999969,126.6999969,228.8999939,102.1999969,FALSE,121.94%,3.06%,2.75%,30.27%,28.44%
530014,530014,456,395,1,568742.5,146612.5,2237.100098,1,4,9229,2307.25,2296.150024,1983.300049,2653.399902,670.0998535,FALSE,121.96%,3.09%,2.61%,12.03%,17.02%
541670,541670,466,411,1,568982.5,146462.5,185.8999939,1,4,766.9999847,191.7499962,191.8999939,176,207.1999969,31.19999695,FALSE,121.96%,3.10%,3.18%,5.47%,10.84%
532346,532346,458,399,1,568802.5,146582.5,1015.599976,1,4,4190.299927,1047.574982,1042.349976,978.0999756,1127.5,149.4000244,FALSE,121.97%,3.10%,2.60%,3.76%,10.44%
538177,538177,463,410,1,568967.5,146507.5,149.5,1,4,616.8999939,154.2249985,153.9499969,136.8000031,172.1999969,35.3999939,FALSE,121.97%,3.11%,2.93%,8.87%,14.11%
524159,524159,451,360,1,568217.5,146687.5,129.8999939,1,4,536.0999908,134.0249977,134.0499954,126.3000031,141.6999969,15.3999939,FALSE,121.98%,3.13%,3.14%,2.81%,8.69%
546327,546327,470,412,1,568997.5,146402.5,204,1,4,842,210.5,210.6500015,200.3000031,220.3999939,20.09999084,FALSE,121.99%,3.14%,3.21%,1.83%,7.73%
534675,534675,460,400,1,568817.5,146552.5,984.7000122,1,4,4064.400024,1016.100006,1011.600006,964.7000122,1076.5,111.7999878,FALSE,121.99%,3.14%,2.69%,2.05%,8.91%
533492,533492,459,381,1,568532.5,146567.5,943.9000244,1,4,3896.200012,974.0500031,961.7000122,880.7000122,1092.099976,211.3999634,FALSE,121.99%,3.14%,1.87%,6.93%,14.56%
